,tinh,project,link,kind,location,price
86,tai-kien-giang,Dự án Phú Quốc Waterfront,https://cafeland.vn/du-an/du-an-phu-quoc-waterfront-1713.html,Khu Đô Thị,"Địa chỉ: Bãi Trường, TP. Phú Quốc, Kiên Giang","Giá thấp nhất: 8,60 tỷ"
87,tai-kien-giang,Khu đô thị mới Hà Tiên,https://cafeland.vn/du-an/khu-do-thi-moi-ha-tien-1619.html,Khu Đô Thị,"Địa chỉ: Quốc lộ 80, TP. Hà Tiên, Kiên Giang",Địa chỉ:
88,tai-kien-giang,Khu nghỉ dưỡng Mövenpick Resort Waverly Phú Quốc,https://cafeland.vn/du-an/khu-nghi-duong-movenpick-resort-waverly-phu-quoc-1599.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Bãi Ông Lang xã Cửa Cạn, TP. Phú Quốc, Kiên Giang",Địa chỉ:
89,tai-kien-giang,Dự án Milton Europa Village,https://cafeland.vn/du-an/du-an-milton-europa-village-1553.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Bãi Trường, TP. Phú Quốc, Kiên Giang",Địa chỉ:
90,tai-kien-giang,Khu nghỉ dưỡng Sun Premier Village Kem Beach Resort,https://cafeland.vn/du-an/khu-nghi-duong-sun-premier-village-kem-beach-resort-1473.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Bãi Khem, TP. Phú Quốc, Kiên Giang",Địa chỉ:
91,tai-kien-giang,Khu nghỉ dưỡng Premier Village Phu Quoc Resort,https://cafeland.vn/du-an/khu-nghi-duong-premier-village-phu-quoc-resort-1425.html,Nhà Phố - Biệt Thự,"Địa chỉ: Mũi Ông Đội, TP. Phú Quốc, Kiên Giang",Địa chỉ:
92,tai-kien-giang,Khu nghỉ dưỡng Premier Residences Phu Quoc Emerald Bay,https://cafeland.vn/du-an/khu-nghi-duong-premier-residences-phu-quoc-emerald-bay-1422.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Bãi Khem, TP. Phú Quốc, Kiên Giang",Địa chỉ:
93,tai-kien-giang,Khu phức hợp du lịch nghỉ dưỡng Phú Quốc Marina,https://cafeland.vn/du-an/khu-phuc-hop-du-lich-nghi-duong-phu-quoc-marina-1319.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Bãi Trường, TP. Phú Quốc, Kiên Giang","Giá thấp nhất: 3,76 tỷ"
94,tai-kien-giang,Khu du lịch nghỉ dưỡng Sonasea Villas & Resort,https://cafeland.vn/du-an/khu-du-lich-nghi-duong-sonasea-villas-resort-1344.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Trần Hưng Đạo, TP. Phú Quốc, Kiên Giang",Địa chỉ:
95,tai-kien-giang,Căn hộ du lịch Grand World Phú Quốc,https://cafeland.vn/du-an/can-ho-du-lich-grand-world-phu-quoc-1312.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Bãi Dài, TP. Phú Quốc, Kiên Giang",Giá thấp nhất: 10 tỷ
96,tai-kien-giang,Khu du lịch nghỉ dưỡng Sunset Sanato,https://cafeland.vn/du-an/khu-du-lich-nghi-duong-sunset-sanato-1071.html,Bất Động Sản Nghỉ Dưỡng,"Địa chỉ: Bắc bãi Trường, TP. Phú Quốc, Kiên Giang","Giá thấp nhất: 2,40 tỷ"
97,tai-kien-giang,Khu đô thị mới Phú Cường Kiên Giang,https://cafeland.vn/du-an/khu-do-thi-moi-phu-cuong-kien-giang-958.html,Khu Đô Thị,"Địa chỉ: Khu vực IV & V Khu Lấn Biển, TP. Rạch Giá, Kiên Giang",Địa chỉ:
98,tai-kien-giang,Khu đô thị mới Đường Bào – Phú Quốc,https://cafeland.vn/du-an/khu-do-thi-moi-duong-bao-phu-quoc-753.html,Khu Đô Thị,"Địa chỉ: Bãi Trường, TP. Phú Quốc, Kiên Giang",Địa chỉ:
